business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
5i10lPSXM99OEbI7rNz4sg,O2's Taphouse & Grill,11066 156 Street NW,Edmonton,AB,T5P 4M8,53.5581032,-113.591041,3.0,21,1,"{'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'WiFi': ""'free'"", 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'Caters': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{u'hipster': None, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'True'}","Pubs, American (Traditional), Bars, Restaurants, Nightlife, Sports Bars, Chicken Wings","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}"
r06zuTcdPApOxt7v9uIaTg,Popeyes Louisiana Kitchen,9722 137th Avenue NW,Edmonton,AB,T5E 1Y8,53.5995804605,-113.4942469373,3.0,43,1,"{'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'no'"", 'GoodForKids': 'True', 'DriveThru': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'OutdoorSeating': 'None', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'loud'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True'}","Restaurants, Chicken Wings, Fast Food, Soul Food, Chicken Shop",
XiLBIu6YLaC8awWGfw1vGQ,Pho Binh Vietamese Noodle House,15055 Stony Plain Road NW,Edmonton,AB,T5P 4W1,53.541047,-113.5811744,3.0,29,1,"{'Caters': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'HasTV': 'True'}","Vietnamese, Restaurants",
4NfqqtveFi_upyp6jFRI8g,Kings Noodle & Hot Pot,10939 101st Street NW,Edmonton,AB,T5H 2S7,53.5557124,-113.493526,3.5,12,0,"{'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'Caters': 'False', 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': False}""}","Restaurants, Hot Pot, Chinese, Vietnamese","{'Monday': '16:30-0:0', 'Tuesday': '16:30-0:0', 'Wednesday': '16:30-0:0', 'Thursday': '16:30-0:0', 'Friday': '16:30-1:0', 'Saturday': '16:30-1:0', 'Sunday': '16:30-1:0'}"
KbA924-uKPVdBL8HHuwItQ,Tokeo Station,10009 101A Avenue,Edmonton,AB,T5J 0C3,53.542093,-113.490878,3.5,10,0,"{'RestaurantsGoodForGroups': 'True', 'Smoking': ""u'outdoor'"", 'OutdoorSeating': 'False', 'Caters': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BYOB': 'False', 'BikeParking': 'True', 'CoatCheck': 'False', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'Corkage': 'False', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'WiFi': ""u'free'""}","Sushi Bars, Restaurants, Bars, Nightlife, Japanese","{'Monday': '0:0-0:0', 'Tuesday': '11:0-3:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
zvpLcWGg_TwFTttQ2Fb9-Q,Co-op Wine & Spirits,5962 Mullen Way,Edmonton,AB,T6R 0S9,53.434953,-113.57207,3.5,5,0,"{'RestaurantsPriceRange2': '3', 'BikeParking': 'True'}","Food, Beer, Wine & Spirits","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-20:0'}"
RrrgvkKwwq9FHayFKwOI3Q,Starbucks,3904 17 Street,Edmonton,AB,T6T 0B4,53.4780498791,-113.371087965,3.5,5,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True'}","Coffee & Tea, Food","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-22:0', 'Saturday': '7:0-20:0', 'Sunday': '9:0-20:30'}"
bO74q19WScEq3WTLdSZddg,Lee House,7904 104 Street NW,Edmonton,AB,T6E 0C3,53.5154525,-113.4980954,3.5,14,0,"{'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False'}","Restaurants, Korean","{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-21:30', 'Saturday': '11:30-21:30'}"
qGMbTLa6pHpmBqbDwBmUQw,Chicago Joe's Pizza & Pub,9604 111 Avenue NW,Edmonton,AB,T5G 0A8,53.5593719,-113.490554,3.5,13,0,"{'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Restaurants, Pizza","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '14:0-22:0'}"
kcT0hcsvvl2F7VomQ8yoEQ,The Keg Steakhouse + Bar,8020 - 105th Street,Edmonton,AB,T6E 4Z4,53.5168671,-113.5007356,3.5,53,0,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '3', 'GoodForKids': 'True', 'Caters': 'False', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'HappyHour': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': False}""}","Restaurants, Steakhouses, Nightlife, Seafood, Bars","{'Monday': '16:30-23:0', 'Tuesday': '16:30-23:0', 'Wednesday': '16:30-23:0', 'Thursday': '16:30-0:0', 'Friday': '16:0-1:0', 'Saturday': '16:0-1:0', 'Sunday': '16:0-23:0'}"
yyEU-jCDPLonzeu8Cyx1wQ,Bistro India,"116 Street NW, Suite 10203",Edmonton,AB,T5K 1W3,53.543119,-113.521338,3.5,32,0,"{'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'Caters': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BikeParking': 'True'}","Ethnic Food, Restaurants, Food, Specialty Food, Indian","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
7Xanvny1WluYxZJc_UW-hQ,Jt's Bar & Grill,1107 Knottwood Road E NW,Edmonton,AB,T6K 3N5,53.4451008,-113.4432095,3.5,10,1,"{'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'free'"", 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","Lounges, Bars, Restaurants, American (Traditional), Nightlife","{'Monday': '10:0-0:0', 'Tuesday': '10:0-2:0', 'Wednesday': '10:0-2:0', 'Thursday': '10:0-2:0', 'Friday': '10:0-3:0', 'Saturday': '10:0-3:0', 'Sunday': '10:0-0:0'}"
GnTb5xCf3KoO4Yn5wqP56w,French Quarter Farmers Market,8527 91 Street NW,Edmonton,AB,T6C 3N1,53.5223827049,-113.4671502039,3.5,8,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True'}","Food, Farmers Market",{'Sunday': '11:0-15:0'}
uJvY1tWgNtuo2wQNoqDcZw,Kindred Food + Drink,10344 102 Street NW,Edmonton,AB,T5J 0K9,53.5456764,-113.4961405,3.5,7,1,"{'HappyHour': 'True', 'BusinessParking': 'None', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WheelchairAccessible': 'True', 'OutdoorSeating': 'False'}","Restaurants, Canadian (New), Breakfast & Brunch, Pizza, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '6:30-11:0', 'Wednesday': '6:30-11:0', 'Thursday': '6:30-11:0', 'Friday': '6:30-11:0', 'Saturday': '6:30-14:30', 'Sunday': '6:30-14:30'}"
Me_7NMi17Bj5t_ycPqPN7g,Tutti Fruiti,10923 23 Avenue,Edmonton,AB,T6J 7B9,53.4529738,-113.5105629,3.5,7,1,"{'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'DriveThru': 'False', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'NoiseLevel': ""u'loud'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True'}","Salad, Burgers, Restaurants, Breakfast & Brunch","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}"
enF3lioValNS3Bwic5nB6g,Starbucks,10380 78 Avenue NW,Edmonton,AB,T6E 6T2,53.514437,-113.497276,3.5,9,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'DriveThru': 'True', 'Caters': 'False'}","Coffee & Tea, Food","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}"
q-enMHLRAGuFIqp0dr6zqw,Kernels Popcorn,"West Edmonton Mall, 1840 - 8882 170th St",Edmonton,AB,T5T 3J7,53.5225602,-113.6202358,3.5,7,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}",Food,
b-s17YvgblgXffR30QIxjg,La Prep,"103 Street NW, Unit 10130",Edmonton,AB,T5J 3N9,53.541315,-113.497506,3.5,6,1,"{'RestaurantsReservations': 'False', 'Caters': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Salad, Breakfast & Brunch, Restaurants, Sandwiches","{'Monday': '6:30-15:0', 'Tuesday': '6:30-15:0', 'Wednesday': '6:30-15:0', 'Thursday': '6:30-15:0', 'Friday': '6:30-15:0'}"
P5vYYNdfJN8sCTYWIWZgjw,The Leaf Bar and Grill,9016 132 Avenue NW,Edmonton,AB,T5E 0Y2,53.5924013318,-113.480957933,3.5,5,1,"{'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'Smoking': ""u'outdoor'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""'full_bar'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'CoatCheck': 'False', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True'}","Canadian (New), Chicken Wings, Restaurants, Bars, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-1:30', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-23:0'}"
xJMD_g3LHNpLvvwMg8yvog,Browns Socialhouse Salisbury Gate,200-55 Salisbury Way,Sherwood Park,AB,T8B 1K4,53.5116277455,-113.3068594361,3.5,18,1,"{'WiFi': ""'free'"", 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'HappyHour': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HasTV': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True'}","American (Traditional), Restaurants, Burgers, Nightlife, Pubs, Bars, Canadian (New)","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-23:0'}"
KfqFYl6UdRB5cWtYEjxWdw,Pho Ever Noodles & Grill,102-9934 137 Avenue NW,Edmonton,AB,T5E 6W1,53.600601,-113.495023,3.5,28,1,"{'HasTV': 'False', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""'casual'""}","Restaurants, Vietnamese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}"
YEDOg0lFYS_H_faTERHgUg,Creations Dining Room & Lounge,4235 Gateway Boulevard NW,Edmonton,AB,T6J 5H2,53.478768,-113.4912,3.5,17,1,"{'OutdoorSeating': 'False', 'BikeParking': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'WiFi': ""'free'"", 'NoiseLevel': ""'quiet'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '3', 'HappyHour': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Nightlife, Bars, Wine Bars, Lounges, Breakfast & Brunch, Restaurants","{'Monday': '17:30-22:30', 'Tuesday': '17:30-22:30', 'Wednesday': '17:30-22:30', 'Thursday': '17:30-22:30', 'Friday': '17:30-22:30', 'Saturday': '17:30-22:30', 'Sunday': '10:30-13:30'}"
8ediP1TG3wJybp-Ixo_N7Q,Second Cup,10309 Jasper Avenue NW,Edmonton,AB,T5J 3N6,53.5407121952,-113.4983638121,3.5,18,1,"{'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Food, Coffee & Tea",
i8I7BiRLw3X20NkLv4wSCQ,Nagoya Japanese Cuisine,16639-50 Street NW,Edmonton,AB,T5Y 0S4,53.6277774008,-113.4102718721,3.5,28,1,"{'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True'}","Sushi Bars, Restaurants, Japanese","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:30', 'Saturday': '11:30-21:30', 'Sunday': '11:30-21:0'}"
